"results_id";"start";"duration";"class";"steps";"mi";"aee";"tee";"met";"vmu"
529;"2015-06-27 04:49:00.00";60;"lying";0;0.00208;3.048;94.085;1.01;0
529;"2015-06-27 04:50:00.00";60;"lying";0;0.01;16.515;109.048;1.16;7.47
529;"2015-06-27 04:51:00.00";60;"lying";0;0.00686;11.176;103.115;1.1;0
529;"2015-06-27 04:52:00.00";60;"lying";0;0.0085;13.964;106.214;1.13;0
529;"2015-06-27 04:53:00.00";60;"lying";0;0.00427;6.772;98.222;1.05;0
529;"2015-06-27 04:54:00.00";60;"lying";0;0.00355;5.548;96.862;1.04;0
529;"2015-06-27 04:55:00.00";60;"lying";0;0.00357;5.582;96.9;1.04;0
529;"2015-06-27 04:56:00.00";60;"lying";0;0.00381;5.99;97.353;1.04;0
529;"2015-06-27 04:57:00.00";60;"lying";0;0.00407;6.432;97.844;1.05;0
529;"2015-06-27 04:58:00.00";60;"lying";0;0.00472;7.537;99.072;1.06;0
529;"2015-06-27 04:59:00.00";60;"lying";0;0.00389;6.126;97.504;1.04;0
529;"2015-06-27 05:00:00.00";60;"lying";0;0.00375;5.888;97.24;1.04;0
529;"2015-06-27 05:01:00.00";60;"lying";0;0.00387;6.092;97.466;1.04;0
529;"2015-06-27 05:02:00.00";60;"lying";0;0.004;6.313;97.712;1.05;0
529;"2015-06-27 05:03:00.00";60;"lying";0;0.00312;4.816;96.049;1.03;0
529;"2015-06-27 05:04:00.00";60;"lying";0;0.00332;5.156;96.427;1.03;0
529;"2015-06-27 05:05:00.00";60;"lying";0;0.01247;20.715;113.715;1.2;27.406
529;"2015-06-27 05:06:00.00";60;"lying";0;0.00205;2.997;94.028;1.01;0
529;"2015-06-27 05:07:00.00";60;"lying";0;0.00212;3.116;94.16;1.01;0
529;"2015-06-27 05:08:00.00";60;"lying";0;0.00216;3.184;94.236;1.01;0
529;"2015-06-27 05:09:00.00";60;"lying";0;0.00815;13.369;105.553;1.12;0
529;"2015-06-27 05:10:00.00";60;"lying";0;0.0028;4.272;95.445;1.03;0
529;"2015-06-27 05:11:00.00";60;"lying";0;0.00318;4.918;96.163;1.03;0
529;"2015-06-27 05:12:00.00";60;"lying";0;0.04849;81.963;181.768;1.85;199.862
529;"2015-06-27 05:13:00.00";60;"lying";0;0.01391;23.164;116.435;1.23;0
529;"2015-06-27 05:14:00.00";60;"lying";0;0.01905;31.904;126.146;1.32;53.67
529;"2015-06-27 05:15:00.00";60;"lying";0;0.0029;4.442;95.634;1.03;0
529;"2015-06-27 05:16:00.00";60;"lying";0;0.00224;3.32;94.387;1.01;0
529;"2015-06-27 05:17:00.00";60;"lying";0;0.00219;3.235;94.292;1.01;0
529;"2015-06-27 05:18:00.00";60;"lying";0;0.01151;19.083;111.901;1.18;0
529;"2015-06-27 05:19:00.00";60;"lying";0;0.00691;11.261;103.21;1.1;0
529;"2015-06-27 05:20:00.00";60;"lying";0;0.00646;10.496;102.36;1.09;0
529;"2015-06-27 05:21:00.00";60;"lying";0;0.00657;10.683;102.568;1.09;0
529;"2015-06-27 05:22:00.00";60;"lying";0;0.02168;36.376;131.115;1.37;47.82
529;"2015-06-27 05:23:00.00";60;"lying";0;0.00755;12.349;104.419;1.11;0
529;"2015-06-27 05:24:00.00";60;"lying";0;0.00272;4.136;95.294;1.02;0
529;"2015-06-27 05:25:00.00";60;"lying";0;0.0023;3.422;94.5;1.02;0
529;"2015-06-27 05:26:00.00";60;"lying";0;0.00175;2.487;93.461;1.01;0
529;"2015-06-27 05:27:00.00";60;"lying";0;0.00175;2.487;93.461;1.01;0
529;"2015-06-27 05:28:00.00";60;"lying";0;0.00179;2.555;93.537;1.01;0
529;"2015-06-27 05:29:00.00";60;"lying";0;0.00182;2.606;93.593;1.01;0
529;"2015-06-27 05:30:00.00";60;"lying";0;0.00662;10.768;102.662;1.09;2.072
529;"2015-06-27 05:31:00.00";60;"lying";0;0.00234;3.49;94.576;1.02;0
529;"2015-06-27 05:32:00.00";60;"lying";0;0.0021;3.082;94.122;1.01;0
529;"2015-06-27 05:33:00.00";60;"lying";0;0.00213;3.133;94.179;1.01;0
529;"2015-06-27 05:34:00.00";60;"lying";0;0.00225;3.337;94.406;1.02;0
529;"2015-06-27 05:35:00.00";60;"lying";0;0.00263;3.983;95.124;1.02;0
529;"2015-06-27 05:36:00.00";60;"lying";0;0.00405;6.398;97.806;1.05;0
529;"2015-06-27 05:37:00.00";60;"lying";0;0.00217;3.201;94.255;1.01;0
529;"2015-06-27 05:38:00.00";60;"lying";0;0.00229;3.405;94.481;1.02;0
529;"2015-06-27 05:39:00.00";60;"lying";0;0.00213;3.133;94.179;1.01;0
529;"2015-06-27 05:40:00.00";60;"lying";0;0.00918;15.121;107.499;1.14;2.126
529;"2015-06-27 05:41:00.00";60;"lying";0;0.00544;8.761;100.433;1.07;0
529;"2015-06-27 05:42:00.00";60;"lying";0;0.0054;8.693;100.357;1.07;0
529;"2015-06-27 05:43:00.00";60;"lying";0;0.0126;20.936;113.96;1.2;0
529;"2015-06-27 05:44:00.00";60;"lying";0;0.00638;10.36;102.209;1.09;0
529;"2015-06-27 05:45:00.00";60;"lying";0;0.00295;4.527;95.728;1.03;0
529;"2015-06-27 05:46:00.00";60;"lying";0;0.01595;26.632;120.289;1.26;39.441
529;"2015-06-27 05:47:00.00";60;"lying";0;0.00744;12.162;104.211;1.11;0
529;"2015-06-27 05:48:00.00";60;"lying";0;0.00768;12.57;104.665;1.11;0
529;"2015-06-27 05:49:00.00";60;"lying";0;0.00509;8.166;99.771;1.07;0
529;"2015-06-27 05:50:00.00";60;"lying";0;0.0093;15.325;107.725;1.14;0
529;"2015-06-27 05:51:00.00";60;"lying";0;0.01015;16.77;109.331;1.16;0
529;"2015-06-27 05:52:00.00";60;"lying";0;0.00687;11.193;103.134;1.1;0
529;"2015-06-27 05:53:00.00";60;"lying";0;0.02186;36.682;131.455;1.37;115.876
529;"2015-06-27 05:54:00.00";60;"lying";0;0.00251;3.779;94.897;1.02;0
529;"2015-06-27 05:55:00.00";60;"lying";0;0.00161;2.249;93.197;1;0
529;"2015-06-27 05:56:00.00";60;"lying";0;0.00165;2.317;93.272;1;0
529;"2015-06-27 05:57:00.00";60;"lying";0;0.01068;17.671;110.333;1.17;25.285
529;"2015-06-27 05:58:00.00";60;"lying";0;0.00771;12.621;104.721;1.11;0
529;"2015-06-27 05:59:00.00";60;"lying";0;0.00647;10.513;102.379;1.09;0
529;"2015-06-27 06:00:00.00";60;"lying";0;0.01429;23.81;117.153;1.23;5.445
529;"2015-06-27 06:01:00.00";60;"lying";0;0.00684;11.142;103.078;1.1;0
529;"2015-06-27 06:02:00.00";60;"lying";0;0.00247;3.711;94.821;1.02;0
529;"2015-06-27 06:03:00.00";60;"lying";0;0.00203;2.963;93.99;1.01;0
529;"2015-06-27 06:04:00.00";60;"lying";0;0.00201;2.929;93.952;1.01;0
529;"2015-06-27 06:05:00.00";60;"lying";0;0.00196;2.844;93.858;1.01;0
529;"2015-06-27 06:06:00.00";60;"lying";0;0.00176;2.504;93.48;1.01;0
529;"2015-06-27 06:07:00.00";60;"lying";0;0.00197;2.861;93.877;1.01;0
529;"2015-06-27 06:08:00.00";60;"lying";0;0.00187;2.691;93.688;1.01;0
529;"2015-06-27 06:09:00.00";60;"lying";0;0.00234;3.49;94.576;1.02;0
529;"2015-06-27 06:10:00.00";60;"lying";0;0.00357;5.582;96.9;1.04;0
529;"2015-06-27 06:11:00.00";60;"lying";0;0.00166;2.334;93.291;1;0
529;"2015-06-27 06:12:00.00";60;"lying";0;0.00179;2.555;93.537;1.01;0
529;"2015-06-27 06:13:00.00";60;"lying";0;0.01225;20.341;113.299;1.2;11.478
529;"2015-06-27 06:14:00.00";60;"lying";0;0.0076;12.434;104.514;1.11;0
529;"2015-06-27 06:15:00.00";60;"lying";0;0.00645;10.479;102.341;1.09;0
529;"2015-06-27 06:16:00.00";60;"lying";0;0.00784;12.842;104.967;1.12;0
529;"2015-06-27 06:17:00.00";60;"lying";0;0.00637;10.343;102.19;1.09;0
529;"2015-06-27 06:18:00.00";60;"lying";0;0.00634;10.292;102.133;1.09;0
529;"2015-06-27 06:19:00.00";60;"lying";0;0.01022;16.889;109.464;1.16;2.908
529;"2015-06-27 06:20:00.00";60;"lying";0;0.00734;11.992;104.022;1.11;0
529;"2015-06-27 06:21:00.00";60;"lying";0;0.02329;39.113;134.157;1.39;152.262
529;"2015-06-27 06:22:00.00";60;"lying";0;0.00716;11.686;103.682;1.1;0
529;"2015-06-27 06:23:00.00";60;"lying";0;0.00915;15.07;107.442;1.14;0
529;"2015-06-27 06:24:00.00";60;"lying";0;0.03526;59.467;156.772;1.61;386.545
529;"2015-06-27 06:25:00.00";60;"lying";0;0.01001;16.532;109.067;1.16;0
529;"2015-06-27 06:26:00.00";60;"lying";0;0.0073;11.924;103.947;1.11;0
529;"2015-06-27 06:27:00.00";60;"lying";0;0.00639;10.377;102.227;1.09;0
529;"2015-06-27 06:28:00.00";60;"lying";0;0.00637;10.343;102.19;1.09;0
529;"2015-06-27 06:29:00.00";60;"lying";0;0.00882;14.509;106.819;1.13;0
529;"2015-06-27 06:30:00.00";60;"lying";0;0.00688;11.21;103.153;1.1;0
529;"2015-06-27 06:31:00.00";60;"lying";0;0.00693;11.295;103.248;1.1;0
529;"2015-06-27 06:32:00.00";60;"lying";0;0.00966;15.937;108.406;1.15;0
529;"2015-06-27 06:33:00.00";60;"lying";0;0.00676;11.006;102.927;1.1;0
529;"2015-06-27 06:34:00.00";60;"lying";0;0.00476;7.605;99.148;1.06;0
529;"2015-06-27 06:35:00.00";60;"lying";0;0.00531;8.54;100.187;1.07;0
529;"2015-06-27 06:36:00.00";60;"lying";0;0.00413;6.534;97.958;1.05;0
529;"2015-06-27 06:37:00.00";60;"lying";0;0.00392;6.177;97.561;1.05;0
529;"2015-06-27 06:38:00.00";60;"lying";0;0.00427;6.772;98.222;1.05;0
529;"2015-06-27 06:39:00.00";60;"lying";0;0.00398;6.279;97.674;1.05;0
529;"2015-06-27 06:40:00.00";60;"lying";0;0.00484;7.741;99.299;1.06;0
529;"2015-06-27 06:41:00.00";60;"lying";0;0.00571;9.22;100.943;1.08;0
529;"2015-06-27 06:42:00.00";60;"lying";0;0.00479;7.656;99.205;1.06;0
529;"2015-06-27 06:43:00.00";60;"lying";0;0.00531;8.54;100.187;1.07;0
529;"2015-06-27 06:44:00.00";60;"lying";0;0.00366;5.735;97.07;1.04;0
529;"2015-06-27 06:45:00.00";60;"lying";0;0.00396;6.245;97.636;1.05;0
529;"2015-06-27 06:46:00.00";60;"lying";0;0.00573;9.254;100.981;1.08;0
529;"2015-06-27 06:47:00.00";60;"lying";0;0.00601;9.731;101.51;1.08;0
529;"2015-06-27 06:48:00.00";60;"lying";0;0.00378;5.939;97.296;1.04;0
529;"2015-06-27 06:49:00.00";60;"lying";0;0.00486;7.775;99.337;1.06;0
529;"2015-06-27 06:50:00.00";60;"lying";0;0.01579;26.36;119.987;1.26;8.026
529;"2015-06-27 06:51:00.00";60;"lying";0;0.00733;11.975;104.003;1.11;0
529;"2015-06-27 06:52:00.00";60;"lying";0;0.00735;12.009;104.041;1.11;0
529;"2015-06-27 06:53:00.00";60;"lying";0;0.00735;12.009;104.041;1.11;0
529;"2015-06-27 06:54:00.00";60;"lying";0;0.00568;9.169;100.886;1.08;0
529;"2015-06-27 06:55:00.00";60;"lying";0;0.0103;17.025;109.615;1.16;3.243
529;"2015-06-27 06:56:00.00";60;"lying";0;0.00551;8.88;100.565;1.07;0
529;"2015-06-27 06:57:00.00";60;"lying";0;0.00644;10.462;102.322;1.09;0
529;"2015-06-27 06:58:00.00";60;"lying";0;0.00646;10.496;102.36;1.09;0
529;"2015-06-27 06:59:00.00";60;"lying";0;0.01142;18.93;111.731;1.18;0
529;"2015-06-27 07:00:00.00";60;"lying";0;0.00549;8.846;100.527;1.07;0
529;"2015-06-27 07:01:00.00";60;"lying";0;0.00541;8.71;100.376;1.07;0
529;"2015-06-27 07:02:00.00";60;"lying";0;0.00691;11.261;103.21;1.1;0
529;"2015-06-27 07:03:00.00";60;"lying";0;0.01048;17.331;109.955;1.16;4.542
529;"2015-06-27 07:04:00.00";60;"lying";0;0.00605;9.799;101.585;1.08;0
529;"2015-06-27 07:05:00.00";60;"lying";0;0.01646;27.5;121.253;1.27;19.617
529;"2015-06-27 07:06:00.00";60;"lying";0;0.00871;14.322;106.611;1.13;0
529;"2015-06-27 07:07:00.00";60;"lying";0;0.00785;12.859;104.986;1.12;0
529;"2015-06-27 07:08:00.00";60;"lying";0;0.00831;13.641;105.855;1.12;0
529;"2015-06-27 07:09:00.00";60;"lying";0;0.01721;28.775;122.67;1.29;21.883
529;"2015-06-27 07:10:00.00";60;"lying";0;0.00699;11.397;103.361;1.1;0
529;"2015-06-27 07:11:00.00";60;"lying";0;0.00908;14.951;107.31;1.14;0
529;"2015-06-27 07:12:00.00";60;"lying";0;0.00893;14.696;107.026;1.14;0
529;"2015-06-27 07:13:00.00";60;"lying";0;0.00605;9.799;101.585;1.08;0
529;"2015-06-27 07:14:00.00";60;"lying";0;0.01348;22.432;115.623;1.22;0
529;"2015-06-27 07:15:00.00";60;"lying";0;0.00712;11.618;103.607;1.1;0
529;"2015-06-27 07:16:00.00";60;"lying";0;0.00691;11.261;103.21;1.1;0
529;"2015-06-27 07:17:00.00";60;"lying";0;0.00642;10.428;102.284;1.09;0
529;"2015-06-27 07:18:00.00";60;"lying";0;0.01021;16.872;109.445;1.16;0
529;"2015-06-27 07:19:00.00";60;"lying";0;0.00681;11.091;103.021;1.1;0
529;"2015-06-27 07:20:00.00";60;"lying";0;0.00875;14.39;106.686;1.13;0
529;"2015-06-27 07:21:00.00";60;"lying";0;0.00767;12.553;104.646;1.11;0
529;"2015-06-27 07:22:00.00";60;"lying";0;0.00754;12.332;104.4;1.11;0
529;"2015-06-27 07:23:00.00";60;"lying";0;0.01004;16.583;109.123;1.16;0
529;"2015-06-27 07:24:00.00";60;"lying";0;0.0074;12.094;104.136;1.11;0
529;"2015-06-27 07:25:00.00";60;"lying";0;0.00576;9.305;101.037;1.08;0
529;"2015-06-27 07:26:00.00";60;"lying";0;0.00632;10.258;102.095;1.09;0
529;"2015-06-27 07:27:00.00";60;"lying";0;0.00434;6.891;98.354;1.05;0
529;"2015-06-27 07:28:00.00";60;"lying";0;0.00521;8.37;99.998;1.07;0
529;"2015-06-27 07:29:00.00";60;"lying";0;0.00497;7.962;99.545;1.06;0
529;"2015-06-27 07:30:00.00";60;"lying";0;0.00484;7.741;99.299;1.06;0
529;"2015-06-27 07:31:00.00";60;"lying";0;0.00486;7.775;99.337;1.06;0
529;"2015-06-27 07:32:00.00";60;"lying";0;0.00633;10.275;102.114;1.09;0
529;"2015-06-27 07:33:00.00";60;"lying";0;0.00452;7.197;98.694;1.06;0
529;"2015-06-27 07:34:00.00";60;"lying";0;0.00587;9.492;101.245;1.08;0
529;"2015-06-27 07:35:00.00";60;"lying";0;0.00445;7.078;98.562;1.05;0
529;"2015-06-27 07:36:00.00";60;"lying";0;0.00524;8.421;100.055;1.07;0
529;"2015-06-27 07:37:00.00";60;"lying";0;0.00435;6.908;98.373;1.05;0
529;"2015-06-27 07:38:00.00";60;"lying";0;0.00441;7.01;98.487;1.05;0
529;"2015-06-27 07:39:00.00";60;"lying";0;0.00498;7.979;99.564;1.06;0
529;"2015-06-27 07:40:00.00";60;"lying";0;0.00586;9.475;101.226;1.08;0
529;"2015-06-27 07:41:00.00";60;"lying";0;0.00473;7.554;99.091;1.06;0
529;"2015-06-27 07:42:00.00";60;"lying";0;0.00534;8.591;100.244;1.07;0
529;"2015-06-27 07:43:00.00";60;"lying";0;0.00526;8.455;100.093;1.07;0
529;"2015-06-27 07:44:00.00";60;"lying";0;0.00451;7.18;98.676;1.06;0
529;"2015-06-27 07:45:00.00";60;"lying";0;0.0041;6.483;97.901;1.05;0
529;"2015-06-27 07:46:00.00";60;"lying";0;0.01607;26.836;120.516;1.26;6.796
529;"2015-06-27 07:47:00.00";38.85;"lying";0;0.06749;114.27;217.665;2.19;429.985
529;"2015-06-27 07:47:38.85";16.12;"sitting";0;0.2049;106.072;208.556;1.9;395.731
529;"2015-06-27 07:47:54.97";5.03;"standing";0;0.06689;62.066;159.661;1.55;26.592
529;"2015-06-27 07:48:00.00";22.2;"standing";0;0.03111;39.35;134.42;1.33;0
529;"2015-06-27 07:48:22.20";2.64;"shuffling";0;0.31505;387.927;521.728;6.33;4.215
529;"2015-06-27 07:48:24.84";35.16;"sitting";0;0.13117;75.68;174.787;1.65;593.078
529;"2015-06-27 07:49:00.00";60;"sitting";0;0.06672;49.113;145.268;1.44;338.145
529;"2015-06-27 07:50:00.00";18.14;"sitting";0;0.15359;84.922;185.055;1.73;398.52
529;"2015-06-27 07:50:18.14";41.86;"lying";0;0.06653;112.638;215.851;2.18;471.899
529;"2015-06-27 07:51:00.00";60;"lying";0;0.00941;15.512;107.933;1.14;11.9
529;"2015-06-27 07:52:00.00";60;"lying";0;0.002;2.912;93.933;1.01;0
529;"2015-06-27 07:53:00.00";60;"lying";0;0.00335;5.207;96.484;1.03;0
529;"2015-06-27 07:54:00.00";60;"lying";0;0.0093;15.325;107.725;1.14;0
529;"2015-06-27 07:55:00.00";60;"lying";0;0.00181;2.589;93.574;1.01;0
529;"2015-06-27 07:56:00.00";60;"lying";0;0.00187;2.691;93.688;1.01;0
529;"2015-06-27 07:57:00.00";60;"lying";0;0.00187;2.691;93.688;1.01;0
529;"2015-06-27 07:58:00.00";60;"lying";0;0.00192;2.776;93.782;1.01;0
529;"2015-06-27 07:59:00.00";60;"lying";0;0.00171;2.419;93.385;1.01;0
529;"2015-06-27 08:00:00.00";60;"lying";0;0.00156;2.164;93.102;1;0
529;"2015-06-27 08:01:00.00";60;"lying";0;0.00162;2.266;93.215;1;0
529;"2015-06-27 08:02:00.00";60;"lying";0;0.00167;2.351;93.31;1;0
529;"2015-06-27 08:03:00.00";60;"lying";0;0.00199;2.895;93.914;1.01;0
529;"2015-06-27 08:04:00.00";60;"lying";0;0.00192;2.776;93.782;1.01;0
529;"2015-06-27 08:05:00.00";60;"lying";0;0.00205;2.997;94.028;1.01;0
529;"2015-06-27 08:06:00.00";60;"lying";0;0.00196;2.844;93.858;1.01;0
529;"2015-06-27 08:07:00.00";60;"lying";0;0.00192;2.776;93.782;1.01;0
529;"2015-06-27 08:08:00.00";60;"lying";0;0.00179;2.555;93.537;1.01;0
529;"2015-06-27 08:09:00.00";60;"lying";0;0.00166;2.334;93.291;1;0
529;"2015-06-27 08:10:00.00";60;"lying";0;0.00169;2.385;93.348;1;0
529;"2015-06-27 08:11:00.00";60;"lying";0;0.00184;2.64;93.631;1.01;0
529;"2015-06-27 08:12:00.00";60;"lying";0;0.00152;2.096;93.026;1;0
529;"2015-06-27 08:13:00.00";60;"lying";0;0.00163;2.283;93.234;1;0
529;"2015-06-27 08:14:00.00";60;"lying";0;0.00169;2.385;93.348;1;0
529;"2015-06-27 08:15:00.00";60;"lying";0;0.01628;27.193;120.913;1.27;39.001
529;"2015-06-27 08:16:00.00";60;"lying";0;0.00664;10.802;102.7;1.09;0
529;"2015-06-27 08:17:00.00";60;"lying";0;0.0059;9.543;101.302;1.08;0
529;"2015-06-27 08:18:00.00";60;"lying";0;0.00406;6.415;97.825;1.05;0
529;"2015-06-27 08:19:00.00";60;"lying";0;0.00501;8.03;99.62;1.06;0
529;"2015-06-27 08:20:00.00";60;"lying";0;0.00471;7.52;99.053;1.06;0
529;"2015-06-27 08:21:00.00";60;"lying";0;0.00375;5.888;97.24;1.04;0
529;"2015-06-27 08:22:00.00";60;"lying";0;0.00347;5.412;96.711;1.04;0
529;"2015-06-27 08:23:00.00";60;"lying";0;0.00297;4.561;95.766;1.03;0
529;"2015-06-27 08:24:00.00";60;"lying";0;0.00312;4.816;96.049;1.03;0
529;"2015-06-27 08:25:00.00";60;"lying";0;0.00324;5.02;96.276;1.03;0
529;"2015-06-27 08:26:00.00";60;"lying";0;0.00313;4.833;96.068;1.03;0
529;"2015-06-27 08:27:00.00";60;"lying";0;0.00291;4.459;95.653;1.03;0
529;"2015-06-27 08:28:00.00";60;"lying";0;0.00232;3.456;94.538;1.02;0
529;"2015-06-27 08:29:00.00";60;"lying";0;0.00241;3.609;94.708;1.02;0
529;"2015-06-27 08:30:00.00";60;"lying";0;0.0023;3.422;94.5;1.02;0
529;"2015-06-27 08:31:00.00";60;"lying";0;0.00221;3.269;94.33;1.01;0
529;"2015-06-27 08:32:00.00";60;"lying";0;0.0027;4.102;95.256;1.02;0
529;"2015-06-27 08:33:00.00";60;"lying";0;0.00213;3.133;94.179;1.01;0
529;"2015-06-27 08:34:00.00";60;"lying";0;0.00231;3.439;94.519;1.02;0
529;"2015-06-27 08:35:00.00";60;"lying";0;0.00234;3.49;94.576;1.02;0
529;"2015-06-27 08:36:00.00";60;"lying";0;0.00225;3.337;94.406;1.02;0
529;"2015-06-27 08:37:00.00";60;"lying";0;0.00239;3.575;94.67;1.02;0
529;"2015-06-27 08:38:00.00";60;"lying";0;0.01365;22.721;115.944;1.22;61.699
529;"2015-06-27 08:39:00.00";60;"lying";0;0.00217;3.201;94.255;1.01;0
529;"2015-06-27 08:40:00.00";60;"lying";0;0.00211;3.099;94.141;1.01;0
529;"2015-06-27 08:41:00.00";60;"lying";0;0.00201;2.929;93.952;1.01;0
529;"2015-06-27 08:42:00.00";60;"lying";0;0.00223;3.303;94.368;1.01;0
529;"2015-06-27 08:43:00.00";60;"lying";0;0.00247;3.711;94.821;1.02;0
529;"2015-06-27 08:44:00.00";60;"lying";0;0.00234;3.49;94.576;1.02;0
529;"2015-06-27 08:45:00.00";60;"lying";0;0.00245;3.677;94.784;1.02;0
529;"2015-06-27 08:46:00.00";60;"lying";0;0.00288;4.408;95.596;1.03;0
529;"2015-06-27 08:47:00.00";60;"lying";0;0.00276;4.204;95.369;1.02;0
529;"2015-06-27 08:48:00.00";60;"lying";0;0.00276;4.204;95.369;1.02;0
529;"2015-06-27 08:49:00.00";60;"lying";0;0.0028;4.272;95.445;1.03;0
529;"2015-06-27 08:50:00.00";60;"lying";0;0.00285;4.357;95.539;1.03;0
529;"2015-06-27 08:51:00.00";60;"lying";0;0.00229;3.405;94.481;1.02;0
529;"2015-06-27 08:52:00.00";60;"lying";0;0.01195;19.831;112.732;1.19;0
529;"2015-06-27 08:53:00.00";60;"lying";0;0.00559;9.016;100.716;1.08;0
529;"2015-06-27 08:54:00.00";60;"lying";0;0.0041;6.483;97.901;1.05;0
529;"2015-06-27 08:55:00.00";60;"lying";0;0.00566;9.135;100.848;1.08;0
529;"2015-06-27 08:56:00.00";60;"lying";0;0.00587;9.492;101.245;1.08;0
529;"2015-06-27 08:57:00.00";60;"lying";0;0.00511;8.2;99.809;1.07;0
529;"2015-06-27 08:58:00.00";60;"lying";0;0.00505;8.098;99.696;1.07;0
529;"2015-06-27 08:59:00.00";60;"lying";0;0.006;9.714;101.491;1.08;0
529;"2015-06-27 09:00:00.00";60;"lying";0;0.02983;50.234;146.513;1.51;233.871
529;"2015-06-27 09:01:00.00";60;"lying";0;0.01196;19.848;112.751;1.19;0
529;"2015-06-27 09:02:00.00";60;"lying";0;0.01283;21.327;114.395;1.21;0
529;"2015-06-27 09:03:00.00";60;"lying";0;0.00972;16.039;108.519;1.15;0
529;"2015-06-27 09:04:00.00";60;"lying";0;0.01304;21.684;114.791;1.21;0
529;"2015-06-27 09:05:00.00";60;"lying";0;0.00881;14.492;106.8;1.13;0
529;"2015-06-27 09:06:00.00";60;"lying";0;0.00988;16.311;108.821;1.15;0
529;"2015-06-27 09:07:00.00";60;"lying";0;0.00875;14.39;106.686;1.13;0
529;"2015-06-27 09:08:00.00";60;"lying";0;0.01325;22.041;115.188;1.21;1.713
529;"2015-06-27 09:09:00.00";60;"lying";0;0.01061;17.552;110.2;1.17;0
529;"2015-06-27 09:10:00.00";60;"lying";0;0.00925;15.24;107.631;1.14;0
529;"2015-06-27 09:11:00.00";60;"lying";0;0.00792;12.978;105.118;1.12;0
529;"2015-06-27 09:12:00.00";60;"lying";0;0.01155;19.151;111.976;1.18;0
529;"2015-06-27 09:13:00.00";60;"lying";0;0.01298;21.582;114.678;1.21;6.77
529;"2015-06-27 09:14:00.00";60;"lying";0;0.0106;17.535;110.181;1.17;0
529;"2015-06-27 09:15:00.00";60;"lying";0;0.03821;64.483;162.346;1.66;331.288
529;"2015-06-27 09:16:00.00";60;"lying";0;0.01041;17.212;109.823;1.16;0
529;"2015-06-27 09:17:00.00";60;"lying";0;0.01181;19.593;112.468;1.19;0
529;"2015-06-27 09:18:00.00";60;"lying";0;0.0164;27.398;121.14;1.27;27.914
529;"2015-06-27 09:19:00.00";60;"lying";0;0.00617;10.003;101.812;1.09;0
529;"2015-06-27 09:20:00.00";60;"lying";0;0.0054;8.693;100.357;1.07;0
529;"2015-06-27 09:21:00.00";60;"lying";0;0.00517;8.302;99.923;1.07;0
529;"2015-06-27 09:22:00.00";60;"lying";0;0.0043;6.823;98.279;1.05;0
529;"2015-06-27 09:23:00.00";60;"lying";0;0.00451;7.18;98.676;1.06;0
529;"2015-06-27 09:24:00.00";60;"lying";0;0.00396;6.245;97.636;1.05;0
529;"2015-06-27 09:25:00.00";60;"lying";0;0.0039;6.143;97.523;1.04;0
529;"2015-06-27 09:26:00.00";60;"lying";0;0.00364;5.701;97.032;1.04;0
529;"2015-06-27 09:27:00.00";60;"lying";0;0.00431;6.84;98.298;1.05;0
529;"2015-06-27 09:28:00.00";60;"lying";0;0.0052;8.353;99.979;1.07;0
529;"2015-06-27 09:29:00.00";60;"lying";0;0.00401;6.33;97.731;1.05;0
529;"2015-06-27 09:30:00.00";60;"lying";0;0.00428;6.789;98.241;1.05;0
529;"2015-06-27 09:31:00.00";60;"lying";0;0.00356;5.565;96.881;1.04;0
529;"2015-06-27 09:32:00.00";60;"lying";0;0.00532;8.557;100.206;1.07;0
529;"2015-06-27 09:33:00.00";60;"lying";0;0.00377;5.922;97.277;1.04;0
529;"2015-06-27 09:34:00.00";60;"lying";0;0.00417;6.602;98.033;1.05;0
529;"2015-06-27 09:35:00.00";60;"lying";0;0.01064;17.603;110.257;1.17;0
529;"2015-06-27 09:36:00.00";60;"lying";0;0.01405;23.402;116.7;1.23;0
529;"2015-06-27 09:37:00.00";60;"lying";0;0.01139;18.879;111.674;1.18;0
529;"2015-06-27 09:38:00.00";60;"lying";0;0.00915;15.07;107.442;1.14;0
529;"2015-06-27 09:39:00.00";60;"lying";0;0.00965;15.92;108.387;1.15;0
529;"2015-06-27 09:40:00.00";60;"lying";0;0.01039;17.178;109.785;1.16;0
529;"2015-06-27 09:41:00.00";60;"lying";0;0.00783;12.825;104.948;1.12;0
529;"2015-06-27 09:42:00.00";60;"lying";0;0.00911;15.002;107.366;1.14;0
529;"2015-06-27 09:43:00.00";60;"lying";0;0.00927;15.274;107.669;1.14;0
529;"2015-06-27 09:44:00.00";60;"lying";0;0.00986;16.277;108.783;1.15;0
529;"2015-06-27 09:45:00.00";60;"lying";0;0.0085;13.964;106.214;1.13;0
529;"2015-06-27 09:46:00.00";60;"lying";0;0.0116;19.236;112.071;1.18;0
529;"2015-06-27 09:47:00.00";60;"lying";0;0.00938;15.461;107.877;1.14;0
529;"2015-06-27 09:48:00.00";60;"lying";0;0.01269;21.089;114.13;1.2;0
529;"2015-06-27 09:49:00.00";60;"lying";0;0.00918;15.121;107.499;1.14;0
529;"2015-06-27 09:50:00.00";60;"lying";0;0.01795;30.033;124.068;1.3;80.279
529;"2015-06-27 09:51:00.00";60;"lying";0;0.00605;9.799;101.585;1.08;0
